Date,Open,High,Low,Volume,Close,Time,Day
2010-01-04,131.17999267578125,132.97000122070312,130.85000610351562,6155300.0,132.4499969482422,09:00,Monday
2010-01-05,131.67999267578125,131.85000610351562,130.10000610351562,6841400.0,130.85000610351562,09:00,Tuesday
2010-01-06,130.67999267578125,131.49000549316406,129.80999755859375,5605300.0,130.0,09:00,Wednesday
2010-01-07,129.8699951171875,130.25,128.91000366210938,5840600.0,129.5500030517578,09:00,Thursday
2010-01-08,129.07000732421875,130.9199981689453,129.0500030517578,4197200.0,130.85000610351562,09:00,Friday
2010-01-11,131.05999755859375,131.05999755859375,128.6699981689453,5730400.0,129.47999572753906,09:00,Monday
2010-01-12,129.02999877929688,131.3300018310547,129.0,8081500.0,130.50999450683594,09:00,Tuesday
2010-01-13,130.38999938964844,131.1199951171875,129.16000366210938,6455400.0,130.22999572753906,09:00,Wednesday
2010-01-14,130.5500030517578,132.7100067138672,129.91000366210938,7111800.0,132.30999755859375,09:00,Thursday
2010-01-15,132.02999877929688,132.88999938964844,131.08999633789062,8494400.0,131.77999877929688,09:00,Friday
2010-01-19,131.6300048828125,134.25,131.55999755859375,13916200.0,134.13999938964844,09:00,Tuesday
2010-01-20,130.4600067138672,131.14999389648438,128.9499969482422,15197500.0,130.25,09:00,Wednesday
2010-01-21,130.47000122070312,130.69000244140625,128.05999755859375,9608600.0,129.0,09:00,Thursday
2010-01-22,128.6699981689453,128.88999938964844,125.37000274658203,10088600.0,125.5,09:00,Friday
2010-01-25,126.33000183105469,126.88999938964844,125.70999908447266,5738500.0,126.12000274658203,09:00,Monday
2010-01-26,125.91999816894531,127.75,125.41000366210938,7135300.0,125.75,09:00,Tuesday
2010-01-27,125.81999969482422,126.95999908447266,125.04000091552734,8719200.0,126.33000183105469,09:00,Wednesday
2010-01-28,127.02999877929688,127.04000091552734,123.05000305175781,9622200.0,123.75,09:00,Thursday
2010-01-29,124.31999969482422,125.0,121.9000015258789,11571200.0,122.38999938964844,09:00,Friday
2010-02-01,123.2300033569336,124.94999694824219,122.77999877929688,7242900.0,124.66999816894531,09:00,Monday
2010-02-02,124.79000091552734,125.80999755859375,123.94999694824219,5899900.0,125.52999877929688,09:00,Tuesday
2010-02-03,125.16000366210938,126.06999969482422,125.06999969482422,4177100.0,125.66000366210938,09:00,Wednesday
2010-02-04,125.19000244140625,125.44000244140625,122.9000015258789,9126900.0,123.0,09:00,Thursday
2010-02-05,123.04000091552734,123.72000122070312,121.83000183105469,8617000.0,123.5199966430664,09:00,Friday
2010-02-08,123.1500015258789,123.22000122070312,121.73999786376953,5718500.0,121.87999725341797,09:00,Monday
